neuron_type,n,loss,val_loss,Depth,NL Terms
silu,40,0.002673778,0.002749967,1,40
tanh,40,0.003095699,0.003213453,1,40
gelu,40,0.003095698,0.003332439,1,40
silu,40,0.00291548,0.002885925,1,40
tanh,40,0.003196656,0.003183928,1,40
gelu,40,0.003512301,0.00374618,1,40
silu,40,0.003017765,0.003185205,1,40
tanh,40,0.003800842,0.003968998,1,40
gelu,40,0.003373587,0.003455937,1,40
silu,40,0.003219639,0.003363221,1,40
tanh,40,0.00318822,0.003374575,1,40
gelu,40,0.002830585,0.00314654,1,40
silu,40,0.002785118,0.002831339,1,40
tanh,40,0.003193175,0.003371499,1,40
gelu,40,0.003100697,0.00338174,1,40
silu,40,0.002903832,0.003040161,1,40
tanh,40,0.003122599,0.003476402,1,40
gelu,40,0.003252257,0.00336358,1,40
silu,40,0.003241178,0.003344769,1,40
tanh,40,0.003069297,0.003143745,1,40
gelu,40,0.003417596,0.00382745,1,40
silu,40,0.00308571,0.003364589,1,40
tanh,40,0.003203249,0.003290372,1,40
gelu,40,0.002846365,0.002984011,1,40
silu,40,0.003480097,0.003667389,1,40
tanh,40,0.004021337,0.004151433,1,40
gelu,40,0.003145269,0.003305121,1,40
silu,40,0.003440414,0.003560116,1,40
tanh,40,0.004153598,0.004471387,1,40
gelu,40,0.002916346,0.003064251,1,40
silu,40,0.002869522,0.003128726,1,40
tanh,41,0.00333244,0.00374282,1,41
gelu,41,0.002988886,0.003203901,1,41
silu,41,0.002962586,0.003118483,1,41
tanh,41,0.003191499,0.003320116,1,41
gelu,41,0.003480858,0.00360891,1,41
silu,41,0.003404389,0.003555188,1,41
tanh,41,0.003050182,0.003135487,1,41
gelu,41,0.003672528,0.003751025,1,41
silu,41,0.002746873,0.002816414,1,41
tanh,41,0.003560596,0.00377311,1,41
gelu,41,0.003077416,0.003360013,1,41
silu,41,0.003204006,0.00315041,1,41
tanh,41,0.00303542,0.003221251,1,41
gelu,41,0.002978503,0.00318473,1,41
silu,41,0.003289012,0.003294463,1,41
tanh,41,0.003348939,0.003510201,1,41
gelu,41,0.00317683,0.003405695,1,41
silu,41,0.003220049,0.003282959,1,41
tanh,41,0.003064995,0.003166795,1,41
gelu,41,0.002821574,0.002830804,1,41
silu,41,0.003137959,0.003231247,1,41
tanh,41,0.002982133,0.002947736,1,41
gelu,41,0.003598496,0.003835325,1,41
silu,41,0.003394867,0.003562512,1,41
tanh,41,0.003244373,0.003441412,1,41
gelu,41,0.002474967,0.002554078,1,41
silu,41,0.003465585,0.003641039,1,41
tanh,41,0.00345611,0.003608602,1,41
gelu,41,0.003083726,0.003214134,1,41
silu,41,0.002723592,0.002907827,1,41
tanh,41,0.003074302,0.003379921,1,41
gelu,41,0.002762001,0.002890854,1,41
silu,41,0.002981189,0.003167748,1,41
tanh,41,0.003184861,0.003192577,1,41
gelu,41,0.00319622,0.003238756,1,41
silu,41,0.003332088,0.003385237,1,41
tanh,41,0.002972696,0.002938244,1,41
gelu,41,0.002940257,0.003068884,1,41
silu,41,0.003006648,0.003046426,1,41
tanh,41,0.003176094,0.003347874,1,41
gelu,41,0.003272455,0.003287639,1,41
silu,41,0.003801313,0.004029269,1,41
tanh,41,0.003007085,0.003274252,1,41
gelu,41,0.003453674,0.003801878,1,41
silu,41,0.002700517,0.002796556,1,41
tanh,41,0.002944438,0.003121383,1,41
gelu,41,0.002653912,0.002777146,1,41
silu,41,0.002956029,0.003118322,1,41
tanh,41,0.003196316,0.003282817,1,41
gelu,41,0.003108872,0.0032562,1,41
silu,41,0.002903553,0.002923284,1,41
tanh,41,0.003011775,0.003124554,1,41
gelu,41,0.002328648,0.002625686,1,41
silu,41,0.00323669,0.003407059,1,41
tanh,41,0.00277337,0.002853886,1,41
gelu,41,0.003040784,0.003165713,1,41
silu,41,0.002903576,0.002919606,1,41
tanh,41,0.003182827,0.003386043,1,41
gelu,41,0.003000655,0.003092019,1,41
silu,41,0.002994269,0.003168008,1,41
tanh,41,0.003352303,0.003526123,1,41
gelu,41,0.003000401,0.003098193,1,41
silu,41,0.002934322,0.003047202,1,41
tanh,41,0.00326294,0.003508219,1,41
gelu,41,0.00320628,0.003442922,1,41
silu,41,0.003051005,0.003137798,1,41
tanh,41,0.002997798,0.003308461,1,41
gelu,41,0.003155524,0.003311581,1,41
silu,41,0.003106053,0.003217281,1,41
tanh,41,0.0030013,0.003102281,1,41
gelu,41,0.002805854,0.002906912,1,41
silu,41,0.002762628,0.002766464,1,41
tanh,41,0.002957041,0.002997618,1,41
gelu,41,0.003576745,0.003704116,1,41
silu,41,0.003057371,0.003370771,1,41
tanh,41,0.003497874,0.003937269,1,41
gelu,41,0.003279617,0.003510805,1,41
silu,41,0.002941819,0.003094533,1,41
tanh,41,0.003495088,0.003830652,1,41
gelu,41,0.002738648,0.002875543,1,41
silu,41,0.002941715,0.003044538,1,41
tanh,41,0.002988781,0.002960077,1,41
gelu,41,0.002942577,0.003060782,1,41
silu,41,0.003368628,0.003610126,1,41
tanh,41,0.003531844,0.003568709,1,41
gelu,41,0.003384818,0.003640666,1,41
silu,41,0.003175118,0.003242959,1,41
tanh,41,0.003046329,0.003204853,1,41
gelu,41,0.003281706,0.003232279,1,41
silu,41,0.003639406,0.003840336,1,41
tanh,41,0.003070169,0.003030987,1,41
gelu,41,0.003233939,0.003454054,1,41
silu,41,0.00344867,0.003957934,1,41
tanh,41,0.003067417,0.003130202,1,41
gelu,41,0.003110061,0.003259157,1,41
silu,41,0.00306628,0.003102189,1,41
tanh,41,0.003072973,0.003166964,1,41
gelu,41,0.003215154,0.003367727,1,41
silu,41,0.002939708,0.003144918,1,41
tanh,41,0.002934058,0.003056844,1,41
gelu,41,0.002817858,0.002873349,1,41
silu,41,0.003155198,0.003266101,1,41
tanh,41,0.003102501,0.003219648,1,41
gelu,41,0.002865522,0.003020495,1,41
silu,41,0.003208542,0.003342562,1,41
tanh,41,0.00320863,0.003163376,1,41
gelu,41,0.003261383,0.003449221,1,41
silu,41,0.002954433,0.003180742,1,41
tanh,41,0.002877275,0.002860757,1,41
gelu,41,0.002937318,0.00315581,1,41
silu,41,0.003203301,0.003320402,1,41
tanh,41,0.003010174,0.002926898,1,41
gelu,41,0.003184901,0.003415398,1,41
silu,41,0.002837954,0.002966022,1,41
tanh,41,0.00326189,0.003443293,1,41
gelu,41,0.003284684,0.003469201,1,41
silu,41,0.0030043,0.003200307,1,41
tanh,41,0.002872636,0.003720596,1,41
gelu,41,0.003416412,0.003450275,1,41
silu,41,0.002951765,0.003079229,1,41
tanh,42,0.003279893,0.003345656,1,42
gelu,42,0.002683291,0.002831388,1,42
silu,42,0.003047128,0.003127875,1,42
tanh,42,0.003092436,0.003262428,1,42
gelu,42,0.002860439,0.002735556,1,42
silu,42,0.002936753,0.003075923,1,42
tanh,42,0.003182112,0.003451489,1,42
gelu,42,0.004180009,0.004544372,1,42
silu,42,0.003200918,0.003345146,1,42
tanh,42,0.003464997,0.003721799,1,42
gelu,42,0.003066628,0.00325189,1,42
silu,42,0.002975257,0.002987897,1,42
tanh,42,0.003204082,0.00309847,1,42
gelu,42,0.002786447,0.002846616,1,42
silu,42,0.002858024,0.003049103,1,42
tanh,42,0.002997615,0.003025136,1,42
gelu,42,0.003087577,0.003285497,1,42
silu,42,0.003302515,0.003515315,1,42
tanh,42,0.003308831,0.00355469,1,42
gelu,42,0.003065886,0.003198708,1,42
silu,42,0.002841907,0.002808213,1,42
tanh,42,0.0033371,0.003662125,1,42
gelu,42,0.003058279,0.003113438,1,42
silu,42,0.003221082,0.003482313,1,42
tanh,42,0.003513125,0.003896323,1,42
gelu,42,0.003162124,0.003389515,1,42
silu,42,0.00307672,0.003169199,1,42
tanh,42,0.003057513,0.003097735,1,42
gelu,42,0.003258084,0.003202301,1,42
silu,42,0.002960121,0.003027466,1,42
tanh,42,0.003235962,0.003422647,1,42
gelu,42,0.003021415,0.003164706,1,42
silu,42,0.002941063,0.003062561,1,42
tanh,42,0.003091786,0.003204484,1,42
gelu,42,0.003097822,0.003144848,1,42
silu,42,0.002804971,0.002818319,1,42
tanh,42,0.003169754,0.003201103,1,42
gelu,42,0.00318146,0.00345868,1,42
silu,42,0.003454655,0.003886222,1,42
tanh,42,0.003159084,0.003152596,1,42
gelu,42,0.003904878,0.004265714,1,42
silu,42,0.003102328,0.00323585,1,42
tanh,42,0.003261204,0.003467275,1,42
gelu,42,0.003347222,0.003474444,1,42
silu,42,0.003156664,0.003337369,1,42
tanh,42,0.003077382,0.003118254,1,42
gelu,42,0.003168406,0.003182771,1,42
silu,42,0.002927233,0.00289164,1,42
tanh,42,0.002803014,0.002988316,1,42
gelu,42,0.002627976,0.00287671,1,42
silu,42,0.003116395,0.003207771,1,42
tanh,42,0.003016136,0.003040726,1,42
gelu,42,0.00291641,0.003142901,1,42
silu,42,0.002913207,0.003092505,1,42
tanh,42,0.003269387,0.003478184,1,42
gelu,42,0.002982494,0.003124668,1,42
silu,42,0.002966495,0.003212673,1,42
tanh,42,0.003229007,0.003420441,1,42
gelu,42,0.002727469,0.002751995,1,42
silu,42,0.003320548,0.003471865,1,42
tanh,42,0.002904209,0.00300078,1,42
gelu,42,0.002816719,0.002850887,1,42
silu,42,0.003471032,0.003515246,1,42
tanh,42,0.003517751,0.003791687,1,42
gelu,42,0.00297412,0.003257676,1,42
silu,42,0.003155041,0.003362834,1,42
tanh,42,0.003111708,0.003296973,1,42
gelu,42,0.00276223,0.002766376,1,42
silu,42,0.003251078,0.003452249,1,42
tanh,42,0.003115273,0.00334295,1,42
gelu,42,0.003279625,0.003436564,1,42
silu,42,0.002910672,0.00292054,1,42
tanh,42,0.003092986,0.003123143,1,42
gelu,42,0.003406328,0.003328373,1,42
silu,42,0.00287278,0.003033178,1,42
tanh,42,0.002990995,0.003112217,1,42
gelu,42,0.003401418,0.003569231,1,42
silu,42,0.002925997,0.002994585,1,42
tanh,42,0.003084535,0.003171476,1,42
gelu,42,0.001622585,0.001846125,1,42
silu,42,0.002753481,0.002798452,1,42
tanh,42,0.002866849,0.002963926,1,42
gelu,42,0.002651686,0.002743131,1,42
silu,42,0.003150552,0.003354896,1,42
tanh,42,0.003635261,0.003924434,1,42
gelu,42,0.003459946,0.003630063,1,42
silu,42,0.002931343,0.003054523,1,42
tanh,42,0.003001517,0.00317461,1,42
gelu,42,0.002793011,0.003051595,1,42
silu,42,0.003027001,0.003105031,1,42
tanh,42,0.003110888,0.003256445,1,42
gelu,42,0.002062275,0.00214122,1,42
silu,42,0.003125104,0.003322648,1,42
tanh,42,0.003229082,0.003411537,1,42
gelu,42,0.003008245,0.003101351,1,42
silu,42,0.002998754,0.002932749,1,42
tanh,42,0.003092595,0.003217085,1,42
gelu,42,0.003152827,0.003154608,1,42
silu,42,0.002917895,0.003062053,1,42
tanh,42,0.002958179,0.003050638,1,42
gelu,42,0.002872139,0.003249489,1,42
silu,42,0.002867379,0.003078341,1,42
tanh,42,0.003237672,0.003219507,1,42
gelu,42,0.003301392,0.003554872,1,42
silu,42,0.003489111,0.003599921,1,42
tanh,42,0.002766683,0.002847132,1,42
gelu,42,0.002620774,0.002716718,1,42
silu,42,0.002893877,0.003027014,1,42
tanh,42,0.003258362,0.003476471,1,42
gelu,42,0.00312774,0.003271463,1,42
silu,42,0.003562751,0.003895201,1,42
tanh,42,0.002967207,0.002989362,1,42
gelu,42,0.003114362,0.003319179,1,42
silu,42,0.002943969,0.003157805,1,42
tanh,42,0.002962836,0.003061696,1,42
gelu,42,0.002562784,0.002645642,1,42
silu,42,0.002966041,0.003120598,1,42
tanh,42,0.003067173,0.003147072,1,42
gelu,42,0.003320455,0.003240075,1,42
silu,42,0.003236288,0.003438963,1,42
tanh,43,0.003270285,0.003338968,1,43
gelu,43,0.003047301,0.003197135,1,43
silu,43,0.003168821,0.003342153,1,43
tanh,43,0.003037731,0.003061864,1,43
gelu,43,0.003099897,0.003278655,1,43
silu,43,0.002983534,0.003022076,1,43
tanh,43,0.002843211,0.00293081,1,43
gelu,43,0.003149736,0.003320447,1,43
silu,43,0.003265979,0.003340458,1,43
tanh,43,0.003209257,0.003207262,1,43
gelu,43,0.003010845,0.003142405,1,43
silu,43,0.003382982,0.003554458,1,43
tanh,43,0.003840198,0.004334716,1,43
gelu,43,0.003043975,0.00318775,1,43
silu,43,0.003046301,0.003050039,1,43
tanh,43,0.003102978,0.003085844,1,43
gelu,43,0.003101848,0.003229727,1,43
silu,43,0.002933209,0.002988991,1,43
tanh,43,0.003600662,0.003927487,1,43
gelu,43,0.002848486,0.003100592,1,43
silu,43,0.00284577,0.003138911,1,43
tanh,43,0.003160414,0.003186071,1,43
gelu,43,0.003251359,0.003395105,1,43
silu,43,0.002874925,0.00297454,1,43
tanh,43,0.003240838,0.003638821,1,43
gelu,43,0.002175345,0.00228645,1,43
silu,43,0.002923042,0.003147679,1,43
tanh,43,0.003307681,0.003494089,1,43
gelu,43,0.003383029,0.003732252,1,43
silu,43,0.003098069,0.003279814,1,43
tanh,43,0.002932868,0.002998483,1,43
gelu,43,0.003309614,0.003428272,1,43
silu,43,0.002438235,0.002542978,1,43
tanh,43,0.003206361,0.003249369,1,43
gelu,43,0.002659911,0.002929804,1,43
silu,43,0.003110072,0.003211713,1,43
tanh,43,0.002957035,0.003085552,1,43
gelu,43,0.002830933,0.00293021,1,43
silu,43,0.003307092,0.003375441,1,43
tanh,43,0.003126814,0.003265404,1,43
gelu,43,0.00281615,0.002900934,1,43
silu,43,0.002876828,0.002783333,1,43
tanh,43,0.002989193,0.002961538,1,43
gelu,43,0.003199387,0.003388575,1,43
silu,43,0.003037579,0.003131091,1,43
tanh,43,0.003299747,0.003340588,1,43
gelu,43,0.002973472,0.00321556,1,43
silu,43,0.002893395,0.003000386,1,43
tanh,43,0.003050294,0.003214139,1,43
gelu,43,0.00315006,0.003042583,1,43
silu,43,0.003021875,0.003195264,1,43
tanh,43,0.003355431,0.003618749,1,43
gelu,43,0.003543731,0.003671361,1,43
silu,43,0.003871193,0.00405526,1,43
tanh,43,0.003054243,0.003199812,1,43
gelu,43,0.0033352,0.003704493,1,43
silu,43,0.003447141,0.003589838,1,43
tanh,43,0.003308101,0.003492288,1,43
gelu,43,0.003185751,0.003239372,1,43
silu,43,0.003659168,0.003991862,1,43
tanh,43,0.003032497,0.003168855,1,43
gelu,43,0.003037899,0.003000912,1,43
silu,43,0.00308352,0.003215371,1,43
tanh,43,0.003141687,0.003190725,1,43
gelu,43,0.003573745,0.003891376,1,43
silu,43,0.002860116,0.002931505,1,43
tanh,43,0.003147549,0.003200105,1,43
gelu,43,0.00296216,0.003186521,1,43
silu,43,0.002812238,0.002825383,1,43
tanh,43,0.003361575,0.003571845,1,43
gelu,43,0.003215222,0.00344913,1,43
silu,43,0.002935247,0.003007006,1,43
tanh,43,0.002992876,0.003239751,1,43
gelu,43,0.002867485,0.003037377,1,43
silu,43,0.003346214,0.003472536,1,43
tanh,43,0.003183568,0.003376374,1,43
gelu,43,0.002997535,0.003034469,1,43
silu,43,0.002902851,0.003002259,1,43
tanh,43,0.003261326,0.003566386,1,43
gelu,43,0.002711981,0.002735806,1,43
silu,43,0.002968978,0.0031185,1,43
tanh,43,0.003476558,0.003573558,1,43
gelu,43,0.002821818,0.002940322,1,43
silu,43,0.003235215,0.003100688,1,43
tanh,43,0.003541667,0.00375681,1,43
gelu,43,0.003161352,0.003402651,1,43
silu,43,0.003247007,0.003437156,1,43
tanh,43,0.003066294,0.00339039,1,43
gelu,43,0.002781867,0.002799969,1,43
silu,43,0.003250082,0.003269007,1,43
tanh,43,0.003153681,0.003299718,1,43
gelu,43,0.002987412,0.003129872,1,43
silu,43,0.002911801,0.002977377,1,43
tanh,43,0.003519641,0.003787953,1,43
gelu,43,0.003286017,0.003227438,1,43
silu,43,0.00296526,0.002975357,1,43
tanh,43,0.003086923,0.003298552,1,43
gelu,43,0.003706313,0.0040511,1,43
silu,43,0.002834529,0.002914867,1,43
tanh,43,0.002984239,0.003009092,1,43
gelu,43,0.003202381,0.003453442,1,43
silu,43,0.002549369,0.002693693,1,43
tanh,43,0.003049173,0.003205116,1,43
gelu,43,0.003134066,0.003219477,1,43
silu,43,0.002992274,0.003162581,1,43
tanh,43,0.003228972,0.003375984,1,43
gelu,43,0.003370206,0.003617051,1,43
silu,43,0.003151867,0.003304354,1,43
tanh,43,0.002830768,0.002913006,1,43
gelu,43,0.003053271,0.003265431,1,43
silu,43,0.003607011,0.003964563,1,43
tanh,43,0.002976178,0.003126838,1,43
gelu,43,0.002818636,0.002933726,1,43
silu,43,0.003416923,0.003467477,1,43
tanh,43,0.003277584,0.003439132,1,43
gelu,43,0.003356805,0.003569686,1,43
silu,43,0.003495121,0.00354872,1,43
tanh,43,0.003157592,0.003325391,1,43
gelu,43,0.00262907,0.002754338,1,43
silu,43,0.002958532,0.002963122,1,43
tanh,44,0.003368719,0.003508686,1,44
gelu,44,0.002894787,0.002865709,1,44
silu,44,0.003198673,0.003412061,1,44
tanh,44,0.003333377,0.003543186,1,44
gelu,44,0.00322994,0.00360397,1,44
silu,44,0.002932826,0.003016346,1,44
tanh,44,0.003179913,0.003470935,1,44
gelu,44,0.002914205,0.003166802,1,44
silu,44,0.00309816,0.003242814,1,44
tanh,44,0.00317582,0.003248415,1,44
gelu,44,0.002632919,0.002771568,1,44
silu,44,0.003145749,0.003327279,1,44
tanh,44,0.003081123,0.003226076,1,44
gelu,44,0.002461192,0.002658003,1,44
silu,44,0.002877288,0.002958202,1,44
tanh,44,0.003291939,0.003577996,1,44
gelu,44,0.003219468,0.003332648,1,44
silu,44,0.002666215,0.002638948,1,44
tanh,44,0.003055429,0.003369849,1,44
gelu,44,0.002867626,0.003067838,1,44
silu,44,0.003037796,0.003084758,1,44
tanh,44,0.003364327,0.003583614,1,44
gelu,44,0.003164381,0.003150587,1,44
silu,44,0.003125029,0.00342682,1,44
tanh,44,0.002939294,0.003130278,1,44
gelu,44,0.003622158,0.003983967,1,44
silu,44,0.003512655,0.003520704,1,44
tanh,44,0.003002762,0.003097815,1,44
gelu,44,0.003006983,0.003104977,1,44
silu,44,0.003007471,0.003178713,1,44
tanh,44,0.003245613,0.003292808,1,44
gelu,44,0.003592806,0.003812949,1,44
silu,44,0.002923992,0.003020472,1,44
tanh,44,0.00320203,0.003494978,1,44
gelu,44,0.003022444,0.003088238,1,44
silu,44,0.003148481,0.003332555,1,44
tanh,44,0.003111431,0.003276301,1,44
gelu,44,0.003251227,0.00328238,1,44
silu,44,0.003317324,0.003445155,1,44
tanh,44,0.003023601,0.00306056,1,44
gelu,44,0.003093611,0.003179884,1,44
silu,44,0.003452398,0.00374323,1,44
tanh,44,0.003128669,0.003438296,1,44
gelu,44,0.003203811,0.00354656,1,44
silu,44,0.002721753,0.002671982,1,44
tanh,44,0.003210816,0.003429512,1,44
gelu,44,0.003107782,0.003237516,1,44
silu,44,0.003209784,0.003291923,1,44
tanh,44,0.00334602,0.003436557,1,44
gelu,44,0.003017553,0.003189039,1,44
silu,44,0.003159137,0.003182141,1,44
tanh,44,0.002936189,0.003157048,1,44
gelu,44,0.003213088,0.003519613,1,44
silu,44,0.003044231,0.003279487,1,44
tanh,44,0.003126811,0.003359601,1,44
gelu,44,0.00325987,0.003399061,1,44
silu,44,0.003017253,0.003310342,1,44
tanh,44,0.003115788,0.003118469,1,44
gelu,44,0.003442064,0.003604486,1,44
silu,44,0.002979379,0.003097094,1,44
tanh,44,0.003171438,0.003345943,1,44
gelu,44,0.00311326,0.003151839,1,44
silu,44,0.003165485,0.003171311,1,44
tanh,44,0.00342061,0.00357378,1,44
gelu,44,0.003014536,0.003103682,1,44
silu,44,0.003034314,0.003129418,1,44
tanh,44,0.002838114,0.002943782,1,44
gelu,44,0.003310775,0.003539401,1,44
silu,44,0.003047343,0.003158865,1,44
tanh,44,0.002991521,0.002927493,1,44
gelu,44,0.002840986,0.00305215,1,44
silu,44,0.003214703,0.003252146,1,44
tanh,44,0.003340088,0.003709649,1,44
gelu,44,0.002864738,0.002962733,1,44
silu,44,0.003196747,0.003420799,1,44
tanh,44,0.003163602,0.00330643,1,44
gelu,44,0.002667352,0.002813217,1,44
silu,44,0.003229184,0.003447734,1,44
tanh,44,0.002939926,0.002963679,1,44
gelu,44,0.003350788,0.003581044,1,44
silu,44,0.003116808,0.003326642,1,44
tanh,44,0.003072003,0.003087518,1,44
gelu,44,0.002957737,0.002975438,1,44
silu,44,0.003186493,0.003354324,1,44
tanh,44,0.003142023,0.003132214,1,44
gelu,44,0.003154288,0.003255506,1,44
silu,44,0.002973309,0.003194695,1,44
tanh,44,0.003368384,0.003571052,1,44
gelu,44,0.00360281,0.003716231,1,44
silu,44,0.003009711,0.00310471,1,44
tanh,44,0.003384569,0.003559614,1,44
gelu,44,0.003149703,0.003415203,1,44
silu,44,0.003030538,0.003074334,1,44
tanh,44,0.003075681,0.003188757,1,44
gelu,44,0.003016743,0.003243652,1,44
silu,44,0.003498337,0.003744327,1,44
tanh,44,0.002929823,0.003060952,1,44
gelu,44,0.003508121,0.003719858,1,44
silu,44,0.002758991,0.00291575,1,44
tanh,44,0.003037445,0.002902199,1,44
gelu,44,0.003122565,0.0032331,1,44
silu,44,0.002919983,0.002981601,1,44
tanh,44,0.003161311,0.003258046,1,44
gelu,44,0.003090854,0.003116709,1,44
silu,44,0.002913733,0.003063627,1,44
tanh,44,0.003250516,0.003499497,1,44
gelu,44,0.002814633,0.002995348,1,44
silu,44,0.003309345,0.003622426,1,44
tanh,44,0.00318196,0.003254748,1,44
gelu,44,0.003017051,0.003120072,1,44
silu,44,0.003386416,0.003627219,1,44
tanh,44,0.003290484,0.003445934,1,44
gelu,44,0.002824346,0.003027889,1,44
silu,44,0.002745908,0.00286342,1,44
tanh,44,0.003056772,0.003003497,1,44
gelu,44,0.003027187,0.00335303,1,44
silu,44,0.002874921,0.002902864,1,44
tanh,44,0.00316961,0.003211298,1,44
gelu,44,0.00286003,0.003019883,1,44
silu,44,0.002847285,0.002906608,1,44
tanh,45,0.003034325,0.002985124,1,45
gelu,45,0.002838844,0.002960767,1,45
silu,45,0.002890109,0.003002496,1,45
tanh,45,0.003009365,0.003036867,1,45
gelu,45,0.003265391,0.003408441,1,45
silu,45,0.003173597,0.003276448,1,45
tanh,45,0.003103627,0.003154668,1,45
gelu,45,0.00334414,0.003620273,1,45
silu,45,0.002970879,0.003063595,1,45
tanh,45,0.003015317,0.003127612,1,45
gelu,45,0.002543401,0.002684815,1,45
silu,45,0.003098834,0.003374665,1,45
tanh,45,0.003452195,0.004003138,1,45
gelu,45,0.002964363,0.003115695,1,45
silu,45,0.002900445,0.002980741,1,45
tanh,45,0.003083515,0.003120506,1,45
gelu,45,0.003062086,0.003133968,1,45
silu,45,0.003006482,0.003236635,1,45
tanh,45,0.003217372,0.003310456,1,45
gelu,45,0.002466062,0.002755836,1,45
silu,45,0.003301341,0.003388821,1,45
tanh,45,0.002915107,0.003014478,1,45
gelu,45,0.00313986,0.003325813,1,45
silu,45,0.003039745,0.003073991,1,45
tanh,45,0.003113706,0.003326267,1,45
gelu,45,0.002866345,0.002910865,1,45
silu,45,0.003037375,0.003016763,1,45
tanh,45,0.003042414,0.002966707,1,45
gelu,45,0.003054612,0.00322882,1,45
silu,45,0.003118875,0.003340954,1,45
tanh,45,0.003143215,0.003375698,1,45
gelu,45,0.003136866,0.003279035,1,45
silu,45,0.002894516,0.002981942,1,45
tanh,45,0.0028532,0.002889031,1,45
gelu,45,0.002729492,0.002922631,1,45
silu,45,0.002911533,0.003022433,1,45
tanh,45,0.003265032,0.003358313,1,45
gelu,45,0.002835618,0.003122012,1,45
silu,45,0.002943079,0.0029764,1,45
tanh,45,0.003201529,0.00328994,1,45
gelu,45,0.002929571,0.00293668,1,45
silu,45,0.002959853,0.003051144,1,45
tanh,45,0.002913026,0.003043546,1,45
gelu,45,0.003472446,0.003509281,1,45
silu,45,0.002818311,0.002939424,1,45
tanh,45,0.002975352,0.003112207,1,45
gelu,45,0.003156052,0.003272704,1,45
silu,45,0.003040221,0.003213041,1,45
tanh,45,0.003648552,0.003895515,1,45
gelu,45,0.003061699,0.003223534,1,45
silu,45,0.003087383,0.003127096,1,45
tanh,45,0.003138047,0.003243514,1,45
gelu,45,0.003667224,0.003698996,1,45
silu,45,0.002768184,0.002863072,1,45
tanh,45,0.003144451,0.003465516,1,45
gelu,45,0.002731299,0.002731554,1,45
silu,45,0.003039517,0.003218548,1,45
tanh,45,0.003061234,0.003148003,1,45
gelu,45,0.003325199,0.003615972,1,45
silu,45,0.00265337,0.002698188,1,45
tanh,45,0.002977303,0.00304356,1,45
gelu,45,0.003560841,0.003836671,1,45
silu,45,0.003135876,0.003208098,1,45
tanh,45,0.00318655,0.003335351,1,45
gelu,45,0.00310734,0.003266812,1,45
silu,45,0.002887958,0.00297858,1,45
tanh,45,0.003573066,0.003628751,1,45
gelu,45,0.003583011,0.003532221,1,45
silu,45,0.003157972,0.003223395,1,45
tanh,45,0.002854881,0.003196269,1,45
gelu,45,0.003193176,0.003199376,1,45
silu,45,0.002965401,0.003064565,1,45
tanh,45,0.003338556,0.003478182,1,45
gelu,45,0.003433899,0.003576275,1,45
silu,45,0.003140611,0.003483407,1,45
tanh,45,0.0031542,0.003172657,1,45
gelu,45,0.003184332,0.003126845,1,45
silu,45,0.003222419,0.003340876,1,45
tanh,45,0.003021878,0.003112051,1,45
gelu,45,0.003312844,0.003440626,1,45
silu,45,0.002839639,0.002842051,1,45
tanh,45,0.003574583,0.003614023,1,45
gelu,45,0.003213546,0.003381916,1,45
silu,45,0.003046609,0.003120027,1,45
tanh,45,0.003080545,0.003302775,1,45
gelu,45,0.003254391,0.003492656,1,45
silu,45,0.003189729,0.003232748,1,45
tanh,45,0.003114082,0.003369699,1,45
gelu,45,0.002766175,0.003024202,1,45
silu,45,0.002943699,0.003022538,1,45
tanh,45,0.003996933,0.004002258,1,45
gelu,45,0.003036605,0.003138607,1,45
silu,45,0.003028902,0.00313011,1,45
tanh,45,0.003542665,0.003785457,1,45
gelu,45,0.002985202,0.003224417,1,45
silu,45,0.003135965,0.003451921,1,45
tanh,45,0.003065836,0.003310804,1,45
gelu,45,0.002504637,0.002549164,1,45
silu,45,0.003241044,0.003388319,1,45
tanh,45,0.003056116,0.003171168,1,45
gelu,45,0.003195142,0.003118639,1,45
silu,45,0.00299483,0.003168499,1,45
tanh,45,0.00276478,0.002865575,1,45
gelu,45,0.002389477,0.002546126,1,45
silu,45,0.003074495,0.003387148,1,45
tanh,45,0.003218448,0.003576593,1,45
gelu,45,0.003160549,0.00333447,1,45
silu,45,0.003210079,0.003349024,1,45
tanh,45,0.003055456,0.003131619,1,45
gelu,45,0.003136043,0.00327274,1,45
silu,45,0.002658202,0.002735317,1,45
tanh,45,0.003097384,0.003292524,1,45
gelu,45,0.002918522,0.002931655,1,45
silu,45,0.003255745,0.003419384,1,45
tanh,45,0.002964149,0.003152766,1,45
gelu,45,0.003409464,0.003539576,1,45
silu,45,0.002943739,0.003113284,1,45
tanh,45,0.003006674,0.003138932,1,45
gelu,45,0.003169562,0.003266597,1,45
silu,45,0.00318685,0.003344291,1,45
tanh,46,0.00304898,0.003156708,1,46
gelu,46,0.002928142,0.002892061,1,46
silu,46,0.003293155,0.003452121,1,46
tanh,46,0.003140924,0.003586667,1,46
gelu,46,0.003324703,0.003229603,1,46
silu,46,0.002919087,0.003059685,1,46
tanh,46,0.003185188,0.003440389,1,46
gelu,46,0.003003352,0.003042795,1,46
silu,46,0.003110361,0.003284922,1,46
tanh,46,0.003121005,0.003029833,1,46
gelu,46,0.003382127,0.003824179,1,46
silu,46,0.003361572,0.003572731,1,46
tanh,46,0.002847002,0.002873216,1,46
